asset_id,attribute_count,attribute_count_rarity_score,Clothes_attribute,Clothes_rarity_score,Eyes_attribute,Eyes_rarity_score,Mouth_attribute,Mouth_rarity_score,Fur_attribute,Fur_rarity_score,Background_attribute,Background_rarity_score,Hat_attribute,Hat_rarity_score,Earring_attribute,Earring_rarity_score,overall_rarity_score
118,5,3.937007874015748,Navy Striped Tee,29.940119760479043,Blue Beams,204.08163265306123,Bored Kazoo,135.13513513513513,Tan,15.974440894568689,New Punk Blue,8.116883116883116,,4.432624113475177,,1.4238929232521713,403.0417364708704
119,7,5.310674455655868,Hawaiian,35.3356890459364,Angry,23.148148148148145,Phoneme L,41.49377593360996,Gray,20.161290322580644,Blue,8.051529790660226,Beanie,17.301038062283737,Silver Stud,12.150668286755772,162.95281404563076
120,7,5.310674455655868,Work Vest,53.191489361702125,Heart,25.38071065989848,Bored Pizza,200.0,Brown,7.2992700729927,Aquamarine,7.8988941548183265,Sea Captain's Hat,32.89473684210526,Silver Hoop,11.337868480725623,343.31364402789836
121,6,1.8786398647379297,,5.302226935312832,Cyborg,92.59259259259258,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Blue,8.051529790660226,Seaman's Hat,23.809523809523807,Gold Stud,22.779043280182233,168.1602796019662
122,6,1.8786398647379297,Service,70.4225352112676,Heart,25.38071065989848,Bored Cigarette,14.084507042253522,Pink,19.569471624266146,Orange,7.855459544383347,,4.432624113475177,Silver Stud,12.150668286755772,155.77461634703798
123,6,1.8786398647379297,Black Holes T,48.78048780487805,Coins,20.876826722338205,Bored Cigar,82.64462809917356,White,25.188916876574307,New Punk Blue,8.116883116883116,Spinner Hat,55.24861878453038,,1.4238929232521713,244.15889419236768
124,6,1.8786398647379297,Hawaiian,35.3356890459364,Eyepatch,30.030030030030026,Bored Cigarette,14.084507042253522,White,25.188916876574307,Gray,8.547008547008547,Short Mohawk,31.446540880503143,,1.4238929232521713,147.93522521029604
125,5,3.937007874015748,,5.302226935312832,Coins,20.876826722338205,Bored Cigarette,14.084507042253522,Golden Brown,12.853470437017997,Orange,7.855459544383347,Army Hat,34.013605442176875,,1.4238929232521713,100.34699692075068
126,7,5.310674455655868,Navy Striped Tee,29.940119760479043,Coins,20.876826722338205,Grin,14.025245441795231,Zombie,33.11258278145695,Army Green,8.045052292839904,Safari,54.94505494505494,Silver Hoop,11.337868480725623,177.59342488034576
127,5,3.937007874015748,,5.302226935312832,Crazy,24.57002457002457,Grin,14.025245441795231,Cream,15.723270440251572,Orange,7.855459544383347,S&m Hat,42.5531914893617,,1.4238929232521713,115.39031921839717
128,6,1.8786398647379297,Leather Punk Jacket,65.35947712418302,Hypnotized,45.45454545454546,Bored,4.401408450704225,Gray,20.161290322580644,Yellow,7.79423226812159,Trippy Captain's Hat,153.84615384615384,,1.4238929232521713,300.3196402542789
129,6,1.8786398647379297,Tanktop,42.5531914893617,Bored,5.834305717619603,Rage,37.59398496240602,Pink,19.569471624266146,New Punk Blue,8.116883116883116,Baby's Bonnet,63.291139240506325,,1.4238929232521713,180.261508939033
130,5,3.937007874015748,Vietnam Jacket,44.642857142857146,Bored,5.834305717619603,Bored,4.401408450704225,Pink,19.569471624266146,Aquamarine,7.8988941548183265,,4.432624113475177,,1.4238929232521713,92.14046200100853
131,5,3.937007874015748,Bone Necklace,49.26108374384237,Bored,5.834305717619603,Bored,4.401408450704225,Dark Brown,7.396449704142013,Gray,8.547008547008547,,4.432624113475177,,1.4238929232521713,85.23378107405985
132,7,5.310674455655868,Black Holes T,48.78048780487805,Wide Eyed,18.214936247723134,Bored Unshaven Kazoo,163.93442622950818,Red,21.09704641350211,Army Green,8.045052292839904,Girl's Hair Pink,95.23809523809523,Silver Stud,12.150668286755772,372.7713869689582
133,5,3.937007874015748,Black Holes T,48.78048780487805,Bored,5.834305717619603,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Aquamarine,7.8988941548183265,,4.432624113475177,,1.4238929232521713,86.05393591701565
134,6,1.8786398647379297,Sleeveless Logo T,69.44444444444444,Laser Eyes,144.92753623188406,Bored Unshaven,6.447453255963895,Dark Brown,7.396449704142013,Army Green,8.045052292839904,Halo,30.8641975308642,,1.4238929232521713,270.4276662481286
135,7,5.310674455655868,Lumberjack Shirt,46.948356807511736,Sad,18.148820326678766,Bored,4.401408450704225,Pink,19.569471624266146,Blue,8.051529790660226,S&m Hat,42.5531914893617,Gold Stud,22.779043280182233,167.7624962250209
136,5,3.937007874015748,Hawaiian,35.3356890459364,Heart,25.38071065989848,Phoneme Vuh,30.030030030030026,Tan,15.974440894568689,Blue,8.051529790660226,,4.432624113475177,,1.4238929232521713,124.56592533183691
137,6,1.8786398647379297,Tanktop,42.5531914893617,Crazy,24.57002457002457,Bored,4.401408450704225,Death Bot,57.14285714285714,New Punk Blue,8.116883116883116,Short Mohawk,31.446540880503143,,1.4238929232521713,171.53343843832397
138,7,5.310674455655868,Bayc T Black,46.51162790697675,Bloodshot,11.82033096926714,Phoneme Vuh,30.030030030030026,Dark Brown,7.396449704142013,Orange,7.855459544383347,Halo,30.8641975308642,Cross,67.11409395973155,206.90286410105088
139,6,1.8786398647379297,Puffy Vest,44.052863436123346,X Eyes,41.1522633744856,Bored Unshaven,6.447453255963895,Zombie,33.11258278145695,Army Green,8.045052292839904,Army Hat,34.013605442176875,,1.4238929232521713,170.12635337103666
140,5,3.937007874015748,Sailor Shirt,35.2112676056338,Eyepatch,30.030030030030026,Bored Unshaven,6.447453255963895,Cheetah,24.630541871921185,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,113.90704994241358
141,6,1.8786398647379297,Hawaiian,35.3356890459364,Closed,14.084507042253522,Dumbfounded,19.801980198019802,Cream,15.723270440251572,Aquamarine,7.8988941548183265,,4.432624113475177,Silver Hoop,11.337868480725623,110.49347334021833
142,7,5.310674455655868,Black T,29.940119760479043,Sleepy,13.315579227696405,Bored,4.401408450704225,Blue,20.408163265306122,Blue,8.051529790660226,Bayc Hat Black,43.859649122807014,Gold Hoop,21.645021645021647,146.93214571833056
143,6,1.8786398647379297,Bayc T Red,71.42857142857143,Bored,5.834305717619603,Bored,4.401408450704225,Cream,15.723270440251572,Army Green,8.045052292839904,Beanie,17.301038062283737,,1.4238929232521713,126.03617918026056
144,6,1.8786398647379297,Toga,49.504950495049506,Wide Eyed,18.214936247723134,Phoneme Vuh,30.030030030030026,White,25.188916876574307,Orange,7.855459544383347,Fisherman's Hat,28.98550724637681,,1.4238929232521713,163.08233322812723
145,6,1.8786398647379297,Bone Necklace,49.26108374384237,3d,20.53388090349076,Bored Unshaven,6.447453255963895,Black,8.136696501220504,Orange,7.855459544383347,Prussian Helmet,76.92307692307692,,1.4238929232521713,172.4601836599679
146,6,1.8786398647379297,Sleeveless Logo T,69.44444444444444,Laser Eyes,144.92753623188406,Phoneme L,41.49377593360996,Zombie,33.11258278145695,Gray,8.547008547008547,Faux Hawk,73.52941176470588,,1.4238929232521713,374.3572924911
147,6,1.8786398647379297,Black Holes T,48.78048780487805,Bored,5.834305717619603,Bored,4.401408450704225,Zombie,33.11258278145695,Orange,7.855459544383347,,4.432624113475177,Silver Hoop,11.337868480725623,117.6333767579809
148,6,1.8786398647379297,Striped Tee,24.271844660194173,Blindfold,37.87878787878788,Bored Cigar,82.64462809917356,Black,8.136696501220504,Aquamarine,7.8988941548183265,,4.432624113475177,Gold Stud,22.779043280182233,189.92115855258982
149,5,3.937007874015748,,5.302226935312832,3d,20.53388090349076,Bored Cigarette,14.084507042253522,White,25.188916876574307,Orange,7.855459544383347,,4.432624113475177,Silver Hoop,11.337868480725623,92.6724917702313
150,6,1.8786398647379297,Cowboy Shirt,84.03361344537815,Bored,5.834305717619603,Bored,4.401408450704225,Dark Brown,7.396449704142013,Gray,8.547008547008547,Sushi Chef Headband,53.475935828877,,1.4238929232521713,166.99125448171964
151,6,1.8786398647379297,Bone Tee,43.47826086956522,Blindfold,37.87878787878788,Bored Unshaven Cigarette,22.831050228310502,Blue,20.408163265306122,Gray,8.547008547008547,Seaman's Hat,23.809523809523807,,1.4238929232521713,160.25532738649216
152,7,5.310674455655868,Tanktop,42.5531914893617,Sad,18.148820326678766,Bored,4.401408450704225,Brown,7.2992700729927,Army Green,8.045052292839904,Girl's Hair Pink,95.23809523809523,Silver Stud,12.150668286755772,193.14718061308417
153,5,3.937007874015748,Navy Striped Tee,29.940119760479043,Bored,5.834305717619603,Grin,14.025245441795231,Blue,20.408163265306122,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,87.85681864032645
154,6,1.8786398647379297,Toga,49.504950495049506,Bloodshot,11.82033096926714,Bored,4.401408450704225,Golden Brown,12.853470437017997,Army Green,8.045052292839904,Girl's Hair Short,66.66666666666667,,1.4238929232521713,156.59441209953556
155,7,5.310674455655868,Leather Punk Jacket,65.35947712418302,Sunglasses,28.409090909090907,Grin,14.025245441795231,Dmt,46.51162790697675,Blue,8.051529790660226,Vietnam Era Helmet,44.84304932735426,Silver Hoop,11.337868480725623,223.8485634364419
156,6,1.8786398647379297,Tanktop,42.5531914893617,X Eyes,41.1522633744856,Bored Unshaven,6.447453255963895,Golden Brown,12.853470437017997,Orange,7.855459544383347,S&m Hat,42.5531914893617,,1.4238929232521713,156.71756237856434
157,6,1.8786398647379297,Navy Striped Tee,29.940119760479043,Bored,5.834305717619603,Bored,4.401408450704225,Dark Brown,7.396449704142013,Army Green,8.045052292839904,,4.432624113475177,Silver Stud,12.150668286755772,74.07926819075367
158,6,1.8786398647379297,Black T,29.940119760479043,Bored,5.834305717619603,Bored Unshaven,6.447453255963895,Dark Brown,7.396449704142013,Purple,7.74593338497289,,4.432624113475177,Silver Hoop,11.337868480725623,75.01339428211618
159,4,39.37007874015748,,5.302226935312832,Sad,18.148820326678766,Bored,4.401408450704225,Zombie,33.11258278145695,Aquamarine,7.8988941548183265,,4.432624113475177,,1.4238929232521713,114.09052842585592
160,5,3.937007874015748,,5.302226935312832,X Eyes,41.1522633744856,Bored,4.401408450704225,Dark Brown,7.396449704142013,Blue,8.051529790660226,Short Mohawk,31.446540880503143,,1.4238929232521713,103.11131993307595
161,5,3.937007874015748,,5.302226935312832,Sad,18.148820326678766,Grin,14.025245441795231,Black,8.136696501220504,Yellow,7.79423226812159,Commie Hat,32.89473684210526,,1.4238929232521713,91.6628591125021
162,6,1.8786398647379297,Wool Turtleneck,41.666666666666664,Bloodshot,11.82033096926714,Jovial,33.78378378378378,Noise,64.51612903225806,Blue,8.051529790660226,Spinner Hat,55.24861878453038,,1.4238929232521713,218.38959181515634
163,6,1.8786398647379297,Striped Tee,24.271844660194173,Heart,25.38071065989848,Bored Unshaven,6.447453255963895,Zombie,33.11258278145695,Aquamarine,7.8988941548183265,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,143.7040615903652
164,6,1.8786398647379297,Bone Tee,43.47826086956522,Wide Eyed,18.214936247723134,Bored,4.401408450704225,White,25.188916876574307,Yellow,7.79423226812159,Fez,26.525198938992045,,1.4238929232521713,128.90548643967063
165,6,1.8786398647379297,Tuxedo Tee,42.5531914893617,Robot,28.57142857142857,Bored Unshaven,6.447453255963895,Cream,15.723270440251572,Purple,7.74593338497289,Beanie,17.301038062283737,,1.4238929232521713,121.64484799225245
166,7,5.310674455655868,Black T,29.940119760479043,Angry,23.148148148148145,Phoneme Wah,61.34969325153375,Pink,19.569471624266146,Army Green,8.045052292839904,Sushi Chef Headband,53.475935828877,Silver Hoop,11.337868480725623,212.17696384252548
167,7,5.310674455655868,Puffy Vest,44.052863436123346,Coins,20.876826722338205,Bored,4.401408450704225,Black,8.136696501220504,Yellow,7.79423226812159,Irish Boho,44.44444444444444,Silver Hoop,11.337868480725623,146.3550147593338
168,7,5.310674455655868,Tanktop,42.5531914893617,Sad,18.148820326678766,Phoneme  ooo,39.21568627450981,Black,8.136696501220504,Army Green,8.045052292839904,Fisherman's Hat,28.98550724637681,Silver Hoop,11.337868480725623,161.73349706736897
169,6,1.8786398647379297,Smoking Jacket,45.24886877828054,Bored,5.834305717619603,Dumbfounded,19.801980198019802,White,25.188916876574307,Blue,8.051529790660226,Faux Hawk,73.52941176470588,,1.4238929232521713,180.95754591385045
170,6,1.8786398647379297,Guayabera,43.10344827586207,Heart,25.38071065989848,Phoneme  ooo,39.21568627450981,Cream,15.723270440251572,Army Green,8.045052292839904,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,167.66543757345718
171,5,3.937007874015748,Service,70.4225352112676,Closed,14.084507042253522,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,115.84152276134239
172,5,3.937007874015748,,5.302226935312832,Bloodshot,11.82033096926714,Bored Unshaven,6.447453255963895,Black,8.136696501220504,Yellow,7.79423226812159,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,88.15188401719718
173,6,1.8786398647379297,Guayabera,43.10344827586207,Bored,5.834305717619603,Bored,4.401408450704225,Blue,20.408163265306122,Yellow,7.79423226812159,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,128.134134055647
174,7,5.310674455655868,Black Holes T,48.78048780487805,Bloodshot,11.82033096926714,Rage,37.59398496240602,Pink,19.569471624266146,Aquamarine,7.8988941548183265,Bowler,38.167938931297705,Gold Hoop,21.645021645021647,190.7868045476109
175,6,1.8786398647379297,Service,70.4225352112676,Scumbag,42.918454935622314,Bored,4.401408450704225,Black,8.136696501220504,Aquamarine,7.8988941548183265,,4.432624113475177,Silver Hoop,11.337868480725623,151.42712171257173
176,6,1.8786398647379297,Puffy Vest,44.052863436123346,Coins,20.876826722338205,Phoneme  ooo,39.21568627450981,Black,8.136696501220504,Yellow,7.79423226812159,Bowler,38.167938931297705,,1.4238929232521713,161.54677692160124
177,6,1.8786398647379297,Blue Dress,105.26315789473685,Heart,25.38071065989848,Grin,14.025245441795231,Dark Brown,7.396449704142013,Army Green,8.045052292839904,Sushi Chef Headband,53.475935828877,,1.4238929232521713,216.88908461027955
178,7,5.310674455655868,Puffy Vest,44.052863436123346,Sleepy,13.315579227696405,Bored Unshaven,6.447453255963895,Tan,15.974440894568689,Aquamarine,7.8988941548183265,Girl's Hair Pink,95.23809523809523,Silver Hoop,11.337868480725623,199.5758691436474
179,6,1.8786398647379297,Bayc T Black,46.51162790697675,Sad,18.148820326678766,Bored,4.401408450704225,Blue,20.408163265306122,Army Green,8.045052292839904,Bowler,38.167938931297705,,1.4238929232521713,138.98554396179355
180,6,1.8786398647379297,Biker Vest,39.52569169960474,Zombie,32.467532467532465,Bored Cigarette,14.084507042253522,Cream,15.723270440251572,Gray,8.547008547008547,Seaman's Hat,23.809523809523807,,1.4238929232521713,137.46006679416473
181,6,1.8786398647379297,Leather Punk Jacket,65.35947712418302,Crazy,24.57002457002457,Bored,4.401408450704225,Dmt,46.51162790697675,Aquamarine,7.8988941548183265,,4.432624113475177,Silver Stud,12.150668286755772,167.20336447167577
182,6,1.8786398647379297,Lumberjack Shirt,46.948356807511736,Bloodshot,11.82033096926714,Bored,4.401408450704225,Black,8.136696501220504,Army Green,8.045052292839904,Seaman's Hat,23.809523809523807,,1.4238929232521713,106.46390161905741
183,6,1.8786398647379297,Bone Tee,43.47826086956522,Sleepy,13.315579227696405,Bored,4.401408450704225,Brown,7.2992700729927,Yellow,7.79423226812159,,4.432624113475177,Gold Stud,22.779043280182233,105.37905814747548
184,6,1.8786398647379297,Rainbow Suspenders,74.07407407407408,X Eyes,41.1522633744856,Bored Unshaven,6.447453255963895,White,25.188916876574307,Gray,8.547008547008547,Prussian Helmet,76.92307692307692,,1.4238929232521713,235.63532583917342
185,6,1.8786398647379297,Cowboy Shirt,84.03361344537815,Blue Beams,204.08163265306123,Bored Cigarette,14.084507042253522,Zombie,33.11258278145695,Orange,7.855459544383347,Fez,26.525198938992045,,1.4238929232521713,372.99552719351533
186,6,1.8786398647379297,Wool Turtleneck,41.666666666666664,Closed,14.084507042253522,Bored,4.401408450704225,Golden Brown,12.853470437017997,Gray,8.547008547008547,Army Hat,34.013605442176875,,1.4238929232521713,118.8691993738179
187,7,5.310674455655868,Biker Vest,39.52569169960474,Bloodshot,11.82033096926714,Bored Unshaven,6.447453255963895,Dmt,46.51162790697675,Purple,7.74593338497289,Halo,30.8641975308642,Silver Hoop,11.337868480725623,159.56377768403112
188,7,5.310674455655868,Prom Dress,97.08737864077669,Sleepy,13.315579227696405,Bored,4.401408450704225,White,25.188916876574307,Gray,8.547008547008547,Fisherman's Hat,28.98550724637681,Silver Hoop,11.337868480725623,194.1743419255185
189,6,1.8786398647379297,,5.302226935312832,Closed,14.084507042253522,Bored Unshaven,6.447453255963895,White,25.188916876574307,Army Green,8.045052292839904,Prussian Helmet,76.92307692307692,Cross,67.11409395973155,204.98396715049086
190,5,3.937007874015748,,5.302226935312832,Bored,5.834305717619603,Bored,4.401408450704225,Brown,7.2992700729927,Yellow,7.79423226812159,Girl's Hair Short,66.66666666666667,,1.4238929232521713,102.65901090868553
191,5,3.937007874015748,,5.302226935312832,3d,20.53388090349076,Bored,4.401408450704225,Dark Brown,7.396449704142013,New Punk Blue,8.116883116883116,Halo,30.8641975308642,,1.4238929232521713,81.97594743866506
192,4,39.37007874015748,,5.302226935312832,Bored,5.834305717619603,Phoneme Vuh,30.030030030030026,Dark Brown,7.396449704142013,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,101.58384043211088
193,5,3.937007874015748,Bone Necklace,49.26108374384237,Laser Eyes,144.92753623188406,Rage,37.59398496240602,Cream,15.723270440251572,Gray,8.547008547008547,,4.432624113475177,,1.4238929232521713,265.8464088361357
194,5,3.937007874015748,Black T,29.940119760479043,Bloodshot,11.82033096926714,Dumbfounded,19.801980198019802,Brown,7.2992700729927,Purple,7.74593338497289,,4.432624113475177,,1.4238929232521713,86.40115929647466
195,6,1.8786398647379297,Work Vest,53.191489361702125,Bored,5.834305717619603,Bored Cigarette,14.084507042253522,Zombie,33.11258278145695,Blue,8.051529790660226,,4.432624113475177,Gold Hoop,21.645021645021647,142.23070031692717
196,6,1.8786398647379297,,5.302226935312832,Bored,5.834305717619603,Bored Cigarette,14.084507042253522,Death Bot,57.14285714285714,Gray,8.547008547008547,Seaman's Hat,23.809523809523807,Silver Hoop,11.337868480725623,127.936937540039
